Landroid/accessibilityservice/AccessibilityService;->onBind,android.permission.DUMP:
Landroid/accessibilityservice/AccessibilityService;->onGesture,
Landroid/accessibilityservice/AccessibilityService;->onInterrupt,
Landroid/accessibilityservice/AccessibilityService;->onKeyEvent,
Landroid/accessibilityservice/AccessibilityService;->onMagnificationChanged,
Landroid/accessibilityservice/AccessibilityService;->onServiceConnected,
Landroid/accessibilityservice/AccessibilityService;->onShowModeChanged,
Landroid/accessibilityservice/AccessibilityService;->performGlobalAction,android.permission.DUMP:
Landroid/accessibilityservice/AccessibilityService;->setServiceInfo,android.permission.DUMP:
Landroid/accessibilityservice/AccessibilityServiceInfo;-><init>,android.permission.DUMP:
Landroid/accessibilityservice/AccessibilityServiceInfo;->capabilityToString,
Landroid/accessibilityservice/AccessibilityServiceInfo;->describeContents,
Landroid/accessibilityservice/AccessibilityServiceInfo;->equals,
Landroid/accessibilityservice/AccessibilityServiceInfo;->feedbackTypeToString,
Landroid/accessibilityservice/AccessibilityServiceInfo;->flagToString,
Landroid/accessibilityservice/AccessibilityServiceInfo;->getCanRetrieveWindowContent,
Landroid/accessibilityservice/AccessibilityServiceInfo;->getCapabilities,
Landroid/accessibilityservice/AccessibilityServiceInfo;->getDescription,
Landroid/accessibilityservice/AccessibilityServiceInfo;->getId,
Landroid/accessibilityservice/AccessibilityServiceInfo;->getResolveInfo,
Landroid/accessibilityservice/AccessibilityServiceInfo;->getSettingsActivityName,
Landroid/accessibilityservice/AccessibilityServiceInfo;->hashCode,
Landroid/accessibilityservice/AccessibilityServiceInfo;->loadDescription,android.permission.DUMP:
Landroid/accessibilityservice/AccessibilityServiceInfo;->toString,
Landroid/accessibilityservice/AccessibilityServiceInfo;->writeToParcel,android.permission.DUMP:
Landroid/accessibilityservice/GestureDescription$Builder;->Builder,
Landroid/accessibilityservice/GestureDescription$Builder;->addStroke,
Landroid/accessibilityservice/GestureDescription$Builder;->build,
Landroid/accessibilityservice/GestureDescription$StrokeDescription;->StrokeDescription,
Landroid/accessibilityservice/GestureDescription$StrokeDescription;->getDuration,
Landroid/accessibilityservice/GestureDescription$StrokeDescription;->getPath,
Landroid/accessibilityservice/GestureDescription$StrokeDescription;->getStartTime,
Landroid/accessibilityservice/GestureDescription;->getMaxGestureDuration,
Landroid/accessibilityservice/GestureDescription;->getMaxStrokeCount,
Landroid/accessibilityservice/GestureDescription;->getStroke,
Landroid/accessibilityservice/GestureDescription;->getStrokeCount,
Landroid/accounts/AbstractAccountAuthenticator;-><init>,android.permission.DUMP:
Landroid/accounts/AbstractAccountAuthenticator;->addAccount,
Landroid/accounts/AbstractAccountAuthenticator;->addAccountFromCredentials,
Landroid/accounts/AbstractAccountAuthenticator;->confirmCredentials,
Landroid/accounts/AbstractAccountAuthenticator;->editProperties,
Landroid/accounts/AbstractAccountAuthenticator;->getAccountCredentialsForCloning,
Landroid/accounts/AbstractAccountAuthenticator;->getAccountRemovalAllowed,android.permission.DUMP:
Landroid/accounts/AbstractAccountAuthenticator;->getAuthToken,
Landroid/accounts/AbstractAccountAuthenticator;->getAuthTokenLabel,
Landroid/accounts/AbstractAccountAuthenticator;->getIBinder,
Landroid/accounts/AbstractAccountAuthenticator;->hasFeatures,
Landroid/accounts/AbstractAccountAuthenticator;->updateCredentials,
Landroid/accounts/Account;-><init>,
Landroid/accounts/Account;->describeContents,
Landroid/accounts/Account;->equals,
Landroid/accounts/Account;->hashCode,
Landroid/accounts/Account;->toString,
Landroid/accounts/Account;->writeToParcel,
Landroid/accounts/AccountAuthenticatorActivity;-><init>,android.permission.DUMP:
Landroid/accounts/AccountAuthenticatorActivity;->finish,android.permission.DUMP:
Landroid/accounts/AccountAuthenticatorActivity;->onCreate,
Landroid/accounts/AccountAuthenticatorActivity;->setAccountAuthenticatorResult,
Landroid/accounts/AccountAuthenticatorResponse;-><init>,
Landroid/accounts/AccountAuthenticatorResponse;->describeContents,
Landroid/accounts/AccountAuthenticatorResponse;->onError,android.permission.DUMP:
Landroid/accounts/AccountAuthenticatorResponse;->onRequestContinued,android.permission.DUMP:
Landroid/accounts/AccountAuthenticatorResponse;->onResult,android.permission.DUMP:
Landroid/accounts/AccountAuthenticatorResponse;->writeToParcel,
Landroid/accounts/AccountManager;->addAccount,android.permission.DUMP:
Landroid/accounts/AccountManager;->addAccountExplicitly,android.permission.DUMP:
Landroid/accounts/AccountManager;->addOnAccountsUpdatedListener,android.permission.DUMP:
Landroid/accounts/AccountManager;->blockingGetAuthToken,android.permission.DUMP:
Landroid/accounts/AccountManager;->clearPassword,android.permission.DUMP:
Landroid/accounts/AccountManager;->confirmCredentials,android.permission.DUMP:
Landroid/accounts/AccountManager;->editProperties,android.permission.DUMP:
Landroid/accounts/AccountManager;->get,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/accounts/AccountManager;->getAccounts,android.permission.DUMP:
Landroid/accounts/AccountManager;->getAccountsByType,android.permission.DUMP:
Landroid/accounts/AccountManager;->getAccountsByTypeAndFeatures,android.permission.DUMP:
Landroid/accounts/AccountManager;->getAccountsByTypeForPackage,android.permission.DUMP:
Landroid/accounts/AccountManager;->getAuthToken,android.permission.DUMP:
Landroid/accounts/AccountManager;->getAuthenticatorTypes,android.permission.DUMP:
Landroid/accounts/AccountManager;->getPassword,android.permission.DUMP:
Landroid/accounts/AccountManager;->getPreviousName,android.permission.DUMP:
Landroid/accounts/AccountManager;->getUserData,android.permission.DUMP:
Landroid/accounts/AccountManager;->hasFeatures,android.permission.DUMP:
Landroid/accounts/AccountManager;->invalidateAuthToken,android.permission.DUMP:
Landroid/accounts/AccountManager;->newChooseAccountIntent,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/accounts/AccountManager;->notifyAccountAuthenticated,
Landroid/accounts/AccountManager;->peekAuthToken,android.permission.DUMP:
Landroid/accounts/AccountManager;->removeAccount,android.permission.DUMP:
Landroid/accounts/AccountManager;->removeAccountExplicitly,android.permission.DUMP:
Landroid/accounts/AccountManager;->removeOnAccountsUpdatedListener,android.permission.DUMP:
Landroid/accounts/AccountManager;->renameAccount,android.permission.DUMP:
Landroid/accounts/AccountManager;->setAuthToken,android.permission.DUMP:
Landroid/accounts/AccountManager;->setPassword,android.permission.DUMP:
Landroid/accounts/AccountManager;->setUserData,android.permission.DUMP:
Landroid/accounts/AccountManager;->updateCredentials,android.permission.DUMP:
Landroid/accounts/AccountManagerCallback;->run,
Landroid/accounts/AccountManagerFuture;->cancel,
Landroid/accounts/AccountManagerFuture;->getResult,
Landroid/accounts/AccountManagerFuture;->isCancelled,
Landroid/accounts/AccountManagerFuture;->isDone,
Landroid/accounts/AccountsException;-><init>,
Landroid/accounts/AuthenticatorDescription;-><init>,
Landroid/accounts/AuthenticatorDescription;->describeContents,
Landroid/accounts/AuthenticatorDescription;->equals,
Landroid/accounts/AuthenticatorDescription;->hashCode,
Landroid/accounts/AuthenticatorDescription;->newKey,
Landroid/accounts/AuthenticatorDescription;->toString,
Landroid/accounts/AuthenticatorDescription;->writeToParcel,
Landroid/accounts/AuthenticatorException;-><init>,
Landroid/accounts/NetworkErrorException;-><init>,
Landroid/accounts/OnAccountsUpdateListener;->onAccountsUpdated,
Landroid/accounts/OperationCanceledException;-><init>,
Landroid/animation/Animator$AnimatorListener;->onAnimationCancel,
Landroid/animation/Animator$AnimatorListener;->onAnimationEnd,
Landroid/animation/Animator$AnimatorListener;->onAnimationRepeat,
Landroid/animation/Animator$AnimatorListener;->onAnimationStart,
Landroid/animation/Animator$AnimatorPauseListener;->onAnimationPause,
Landroid/animation/Animator$AnimatorPauseListener;->onAnimationResume,
Landroid/animation/Animator;-><init>,
Landroid/animation/Animator;->addListener,
Landroid/animation/Animator;->addPauseListener,
Landroid/animation/Animator;->cancel,
Landroid/animation/Animator;->clone,
Landroid/animation/Animator;->end,
Landroid/animation/Animator;->getDuration,
Landroid/animation/Animator;->getInterpolator,
Landroid/animation/Animator;->getListeners,
Landroid/animation/Animator;->getStartDelay,
Landroid/animation/Animator;->getTotalDuration,
Landroid/animation/Animator;->isPaused,
Landroid/animation/Animator;->isRunning,
Landroid/animation/Animator;->isStarted,
Landroid/animation/Animator;->pause,
Landroid/animation/Animator;->removeAllListeners,
Landroid/animation/Animator;->removeListener,
Landroid/animation/Animator;->removePauseListener,
Landroid/animation/Animator;->resume,
Landroid/animation/Animator;->setDuration,
Landroid/animation/Animator;->setInterpolator,
Landroid/animation/Animator;->setStartDelay,
Landroid/animation/Animator;->setTarget,
Landroid/animation/Animator;->setupEndValues,
Landroid/animation/Animator;->setupStartValues,
Landroid/animation/Animator;->start,
Landroid/animation/AnimatorInflater;-><init>,
Landroid/animation/AnimatorInflater;->loadAnimator,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/animation/AnimatorInflater;->loadStateListAnimator,android.permission.DUMP:
Landroid/animation/AnimatorListenerAdapter;-><init>,
Landroid/animation/AnimatorListenerAdapter;->onAnimationCancel,
Landroid/animation/AnimatorListenerAdapter;->onAnimationEnd,
Landroid/animation/AnimatorListenerAdapter;->onAnimationPause,
Landroid/animation/AnimatorListenerAdapter;->onAnimationRepeat,
Landroid/animation/AnimatorListenerAdapter;->onAnimationResume,
Landroid/animation/AnimatorListenerAdapter;->onAnimationStart,
Landroid/animation/AnimatorSet$Builder;->after,
Landroid/animation/AnimatorSet$Builder;->before,
Landroid/animation/AnimatorSet$Builder;->with,
Landroid/animation/AnimatorSet;-><init>,
Landroid/animation/AnimatorSet;->cancel,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/animation/AnimatorSet;->clone,
Landroid/animation/AnimatorSet;->end,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/animation/AnimatorSet;->getChildAnimations,
Landroid/animation/AnimatorSet;->getDuration,
Landroid/animation/AnimatorSet;->getInterpolator,
Landroid/animation/AnimatorSet;->getStartDelay,
Landroid/animation/AnimatorSet;->getTotalDuration,
Landroid/animation/AnimatorSet;->isRunning,
Landroid/animation/AnimatorSet;->isStarted,
Landroid/animation/AnimatorSet;->pause,
Landroid/animation/AnimatorSet;->play,
Landroid/animation/AnimatorSet;->playSequentially,
Landroid/animation/AnimatorSet;->playTogether,
Landroid/animation/AnimatorSet;->resume,
Landroid/animation/AnimatorSet;->setDuration,
Landroid/animation/AnimatorSet;->setInterpolator,
Landroid/animation/AnimatorSet;->setStartDelay,
Landroid/animation/AnimatorSet;->setTarget,
Landroid/animation/AnimatorSet;->setupEndValues,
Landroid/animation/AnimatorSet;->setupStartValues,
Landroid/animation/AnimatorSet;->start,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/animation/AnimatorSet;->toString,
Landroid/animation/ArgbEvaluator;-><init>,
Landroid/animation/ArgbEvaluator;->evaluate,
Landroid/animation/BidirectionalTypeConverter;-><init>,
Landroid/animation/BidirectionalTypeConverter;->convertBack,
Landroid/animation/BidirectionalTypeConverter;->invert,
Landroid/animation/FloatArrayEvaluator;-><init>,
Landroid/animation/FloatArrayEvaluator;->evaluate,
Landroid/animation/FloatEvaluator;-><init>,
Landroid/animation/FloatEvaluator;->evaluate,
Landroid/animation/IntArrayEvaluator;-><init>,
Landroid/animation/IntArrayEvaluator;->evaluate,
Landroid/animation/IntEvaluator;-><init>,
Landroid/animation/IntEvaluator;->evaluate,
Landroid/animation/Keyframe;-><init>,
Landroid/animation/Keyframe;->clone,
Landroid/animation/Keyframe;->getFraction,
Landroid/animation/Keyframe;->getInterpolator,
Landroid/animation/Keyframe;->getType,
Landroid/animation/Keyframe;->getValue,
Landroid/animation/Keyframe;->hasValue,
Landroid/animation/Keyframe;->ofFloat,
Landroid/animation/Keyframe;->ofInt,
Landroid/animation/Keyframe;->ofObject,
Landroid/animation/Keyframe;->setFraction,
Landroid/animation/Keyframe;->setInterpolator,
Landroid/animation/Keyframe;->setValue,
Landroid/animation/LayoutTransition$TransitionListener;->endTransition,
Landroid/animation/LayoutTransition$TransitionListener;->startTransition,
Landroid/animation/LayoutTransition;-><init>,
Landroid/animation/LayoutTransition;->addChild,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/animation/LayoutTransition;->addTransitionListener,
Landroid/animation/LayoutTransition;->disableTransitionType,
Landroid/animation/LayoutTransition;->enableTransitionType,
Landroid/animation/LayoutTransition;->getAnimator,
Landroid/animation/LayoutTransition;->getDuration,
Landroid/animation/LayoutTransition;->getInterpolator,
Landroid/animation/LayoutTransition;->getStagger,
Landroid/animation/LayoutTransition;->getStartDelay,
Landroid/animation/LayoutTransition;->getTransitionListeners,
Landroid/animation/LayoutTransition;->hideChild,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/animation/LayoutTransition;->isChangingLayout,
Landroid/animation/LayoutTransition;->isRunning,
Landroid/animation/LayoutTransition;->isTransitionTypeEnabled,
Landroid/animation/LayoutTransition;->removeChild,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/animation/LayoutTransition;->removeTransitionListener,
Landroid/animation/LayoutTransition;->setAnimateParentHierarchy,
Landroid/animation/LayoutTransition;->setAnimator,
Landroid/animation/LayoutTransition;->setDuration,
Landroid/animation/LayoutTransition;->setInterpolator,
Landroid/animation/LayoutTransition;->setStagger,
Landroid/animation/LayoutTransition;->setStartDelay,
Landroid/animation/LayoutTransition;->showChild,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/animation/ObjectAnimator;-><init>,
Landroid/animation/ObjectAnimator;->clone,
Landroid/animation/ObjectAnimator;->getPropertyName,
Landroid/animation/ObjectAnimator;->getTarget,
Landroid/animation/ObjectAnimator;->ofArgb,
Landroid/animation/ObjectAnimator;->ofFloat,
Landroid/animation/ObjectAnimator;->ofInt,
Landroid/animation/ObjectAnimator;->ofMultiFloat,
Landroid/animation/ObjectAnimator;->ofMultiInt,
Landroid/animation/ObjectAnimator;->ofObject,
Landroid/animation/ObjectAnimator;->ofPropertyValuesHolder,
Landroid/animation/ObjectAnimator;->setAutoCancel,
Landroid/animation/ObjectAnimator;->setDuration,
Landroid/animation/ObjectAnimator;->setFloatValues,
Landroid/animation/ObjectAnimator;->setIntValues,
Landroid/animation/ObjectAnimator;->setObjectValues,
Landroid/animation/ObjectAnimator;->setProperty,
Landroid/animation/ObjectAnimator;->setPropertyName,
Landroid/animation/ObjectAnimator;->setTarget,
Landroid/animation/ObjectAnimator;->setupEndValues,
Landroid/animation/ObjectAnimator;->setupStartValues,
Landroid/animation/ObjectAnimator;->start,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/animation/ObjectAnimator;->toString,
Landroid/animation/PointFEvaluator;-><init>,
Landroid/animation/PointFEvaluator;->evaluate,
Landroid/animation/PropertyValuesHolder;->clone,
Landroid/animation/PropertyValuesHolder;->getPropertyName,
Landroid/animation/PropertyValuesHolder;->ofFloat,
Landroid/animation/PropertyValuesHolder;->ofInt,
Landroid/animation/PropertyValuesHolder;->ofKeyframe,
Landroid/animation/PropertyValuesHolder;->ofMultiFloat,
Landroid/animation/PropertyValuesHolder;->ofMultiInt,
Landroid/animation/PropertyValuesHolder;->ofObject,
Landroid/animation/PropertyValuesHolder;->setConverter,
Landroid/animation/PropertyValuesHolder;->setEvaluator,
Landroid/animation/PropertyValuesHolder;->setFloatValues,
Landroid/animation/PropertyValuesHolder;->setIntValues,
Landroid/animation/PropertyValuesHolder;->setKeyframes,
Landroid/animation/PropertyValuesHolder;->setObjectValues,
Landroid/animation/PropertyValuesHolder;->setProperty,
Landroid/animation/PropertyValuesHolder;->setPropertyName,
Landroid/animation/PropertyValuesHolder;->toString,
Landroid/animation/RectEvaluator;-><init>,
Landroid/animation/RectEvaluator;->evaluate,
Landroid/animation/StateListAnimator;-><init>,
Landroid/animation/StateListAnimator;->addState,
Landroid/animation/StateListAnimator;->clone,
Landroid/animation/StateListAnimator;->jumpToCurrentState,android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/animation/TimeAnimator$TimeListener;->onTimeUpdate,
Landroid/animation/TimeAnimator;-><init>,
Landroid/animation/TimeAnimator;->setCurrentPlayTime,android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/animation/TimeAnimator;->setTimeListener,
Landroid/animation/TimeAnimator;->start,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/animation/TimeInterpolator;->getInterpolation,
Landroid/animation/TypeConverter;-><init>,
Landroid/animation/TypeConverter;->convert,
Landroid/animation/TypeEvaluator;->evaluate,
Landroid/animation/ValueAnimator$AnimatorUpdateListener;->onAnimationUpdate,
Landroid/animation/ValueAnimator;-><init>,
Landroid/animation/ValueAnimator;->addUpdateListener,
Landroid/animation/ValueAnimator;->cancel,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/animation/ValueAnimator;->clone,
Landroid/animation/ValueAnimator;->end,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/animation/ValueAnimator;->getAnimatedFraction,
Landroid/animation/ValueAnimator;->getAnimatedValue,
Landroid/animation/ValueAnimator;->getCurrentPlayTime,
Landroid/animation/ValueAnimator;->getDuration,
Landroid/animation/ValueAnimator;->getFrameDelay,
Landroid/animation/ValueAnimator;->getInterpolator,
Landroid/animation/ValueAnimator;->getRepeatCount,
Landroid/animation/ValueAnimator;->getRepeatMode,
Landroid/animation/ValueAnimator;->getStartDelay,
Landroid/animation/ValueAnimator;->getTotalDuration,
Landroid/animation/ValueAnimator;->getValues,
Landroid/animation/ValueAnimator;->isRunning,
Landroid/animation/ValueAnimator;->isStarted,
Landroid/animation/ValueAnimator;->ofArgb,
Landroid/animation/ValueAnimator;->ofFloat,
Landroid/animation/ValueAnimator;->ofInt,
Landroid/animation/ValueAnimator;->ofObject,
Landroid/animation/ValueAnimator;->ofPropertyValuesHolder,
Landroid/animation/ValueAnimator;->pause,
Landroid/animation/ValueAnimator;->removeAllUpdateListeners,
Landroid/animation/ValueAnimator;->removeUpdateListener,
Landroid/animation/ValueAnimator;->resume,
Landroid/animation/ValueAnimator;->reverse,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/animation/ValueAnimator;->setCurrentFraction,android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/animation/ValueAnimator;->setCurrentPlayTime,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/animation/ValueAnimator;->setDuration,
Landroid/animation/ValueAnimator;->setEvaluator,
Landroid/animation/ValueAnimator;->setFloatValues,
Landroid/animation/ValueAnimator;->setFrameDelay,
Landroid/animation/ValueAnimator;->setIntValues,
Landroid/animation/ValueAnimator;->setInterpolator,
Landroid/animation/ValueAnimator;->setObjectValues,
Landroid/animation/ValueAnimator;->setRepeatCount,
Landroid/animation/ValueAnimator;->setRepeatMode,
Landroid/animation/ValueAnimator;->setStartDelay,
Landroid/animation/ValueAnimator;->setValues,
Landroid/animation/ValueAnimator;->start,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/animation/ValueAnimator;->toString,
Landroid/annotation/SuppressLint;->value,
Landroid/annotation/TargetApi;->value,
Landroid/app/ActionBar$LayoutParams;->LayoutParams,
Landroid/app/ActionBar$OnMenuVisibilityListener;->onMenuVisibilityChanged,
Landroid/app/ActionBar$OnNavigationListener;->onNavigationItemSelected,
Landroid/app/ActionBar$Tab;->Tab,
Landroid/app/ActionBar$Tab;->getContentDescription,
Landroid/app/ActionBar$Tab;->getCustomView,
Landroid/app/ActionBar$Tab;->getIcon,
Landroid/app/ActionBar$Tab;->getPosition,
Landroid/app/ActionBar$Tab;->getTag,
Landroid/app/ActionBar$Tab;->getText,
Landroid/app/ActionBar$Tab;->select,
Landroid/app/ActionBar$Tab;->setContentDescription,
Landroid/app/ActionBar$Tab;->setCustomView,
Landroid/app/ActionBar$Tab;->setIcon,
Landroid/app/ActionBar$Tab;->setTabListener,
Landroid/app/ActionBar$Tab;->setTag,
Landroid/app/ActionBar$Tab;->setText,
Landroid/app/ActionBar$TabListener;->onTabReselected,
Landroid/app/ActionBar$TabListener;->onTabSelected,
Landroid/app/ActionBar$TabListener;->onTabUnselected,
Landroid/app/ActionBar;-><init>,
Landroid/app/ActionBar;->addOnMenuVisibilityListener,
Landroid/app/ActionBar;->addTab,
Landroid/app/ActionBar;->getCustomView,
Landroid/app/ActionBar;->getDisplayOptions,
Landroid/app/ActionBar;->getElevation,
Landroid/app/ActionBar;->getHeight,
Landroid/app/ActionBar;->getHideOffset,
Landroid/app/ActionBar;->getNavigationItemCount,
Landroid/app/ActionBar;->getNavigationMode,
Landroid/app/ActionBar;->getSelectedNavigationIndex,
Landroid/app/ActionBar;->getSelectedTab,
Landroid/app/ActionBar;->getSubtitle,
Landroid/app/ActionBar;->getTabAt,
Landroid/app/ActionBar;->getTabCount,
Landroid/app/ActionBar;->getThemedContext,
Landroid/app/ActionBar;->getTitle,
Landroid/app/ActionBar;->hide,
Landroid/app/ActionBar;->isHideOnContentScrollEnabled,
Landroid/app/ActionBar;->isShowing,
Landroid/app/ActionBar;->newTab,
Landroid/app/ActionBar;->removeAllTabs,
Landroid/app/ActionBar;->removeOnMenuVisibilityListener,
Landroid/app/ActionBar;->removeTab,
Landroid/app/ActionBar;->removeTabAt,
Landroid/app/ActionBar;->selectTab,
Landroid/app/ActionBar;->setBackgroundDrawable,
Landroid/app/ActionBar;->setCustomView,
Landroid/app/ActionBar;->setDisplayHomeAsUpEnabled,
Landroid/app/ActionBar;->setDisplayOptions,
Landroid/app/ActionBar;->setDisplayShowCustomEnabled,
Landroid/app/ActionBar;->setDisplayShowHomeEnabled,
Landroid/app/ActionBar;->setDisplayShowTitleEnabled,
Landroid/app/ActionBar;->setDisplayUseLogoEnabled,
Landroid/app/ActionBar;->setElevation,
Landroid/app/ActionBar;->setHideOffset,
Landroid/app/ActionBar;->setHideOnContentScrollEnabled,
Landroid/app/ActionBar;->setHomeActionContentDescription,
Landroid/app/ActionBar;->setHomeAsUpIndicator,
Landroid/app/ActionBar;->setHomeButtonEnabled,
Landroid/app/ActionBar;->setIcon,
Landroid/app/ActionBar;->setListNavigationCallbacks,
Landroid/app/ActionBar;->setLogo,
Landroid/app/ActionBar;->setNavigationMode,
Landroid/app/ActionBar;->setSelectedNavigationItem,
Landroid/app/ActionBar;->setSplitBackgroundDrawable,
Landroid/app/ActionBar;->setStackedBackgroundDrawable,
Landroid/app/ActionBar;->setSubtitle,
Landroid/app/ActionBar;->setTitle,
Landroid/app/ActionBar;->show,
Landroid/app/Activity;-><init>,android.permission.DUMP:
Landroid/app/Activity;->addContentView,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/app/Activity;->closeContextMenu,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/app/Activity;->closeOptionsMenu,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/app/Activity;->createPendingResult,android.permission.DUMP:
Landroid/app/Activity;->dismissDialog,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/app/Activity;->dismissKeyboardShortcutsHelper,
Landroid/app/Activity;->dispatchGenericMotionEvent,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/app/Activity;->dispatchKeyEvent,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/app/Activity;->dispatchKeyShortcutEvent,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/app/Activity;->dispatchPopulateAccessibilityEvent,
Landroid/app/Activity;->dispatchTouchEvent,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/app/Activity;->dispatchTrackballEvent,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/app/Activity;->dump,android.permission.DUMP:
Landroid/app/Activity;->enterPictureInPictureMode,
Landroid/app/Activity;->finalize,
Landroid/app/Activity;->findViewById,android.permission.DUMP:android.permission.INTERACT_ACROSS_USERS:android.permission.INTERACT_ACROSS_USERS_FULL:
Landroid/app/Activity;->finish,android.permission.DUMP:
Landroid/app/Activity;->finishActivity,android.permission.DUMP:
Landroid/app/Activity;->finishActivityFromChild,android.permission.DUMP:
